,phrase,label,sentiment,subjectivity,language,count
Mutti,Mutti,ORG,0.0,0.0,de,1
Parma,Parma,ORG,0.0,0.0,de,1
Energiebörse,Energiebörse,ORG,0.0,0.0,de,1
Europäische Union: Erst,Europäische Union: Erst,ORG,0.0,0.0,de,1
Energie-Infrastruktur:,Energie-Infrastruktur:,ORG,0.0,0.0,de,1
"Spendengala ""Ein Herz für Kinder"": Spendengala","Spendengala ""Ein Herz für Kinder"": Spendengala",ORG,0.0,0.0,de,1
Heizöl-Bremse“,Heizöl-Bremse“,ORG,0.0,0.0,de,1
Raketen-Anbeter,Raketen-Anbeter,ORG,0.0,0.0,de,1
me…,me…,ORG,-0.7,0.0,de,1
Russland: Warum,Russland: Warum,ORG,0.0,0.0,de,1
"Foto: dpa)
Brüssel/Kiew","Foto: dpa)
Brüssel/Kiew",ORG,0.0,0.0,de,1
Ukraine-Krieg: Neue,Ukraine-Krieg: Neue,ORG,0.0,0.0,de,1
Energie-In…,Energie-In…,ORG,0.0,0.0,de,1
Strom</li></ul>,Strom</li></ul>,ORG,0.0,0.0,de,1
EU-Abgeordnete,EU-Abgeordnete,ORG,0.0,0.0,de,1
Klimaziele.,Klimaziele.,ORG,0.0,0.0,de,1
"Wohnungsriese 
Vonovia","Wohnungsriese 
Vonovia",ORG,0.0,0.0,de,1
Ukraine: Energiekonzern,Ukraine: Energiekonzern,ORG,0.0,0.0,de,1
Schweiz:,Schweiz:,ORG,0.0,0.0,de,1
LNG-Zukunft,LNG-Zukunft,ORG,0.0,0.0,de,1
Thyssen-Krupp,Thyssen-Krupp,ORG,1.0,0.0,de,1
DüsseldorfDeutschland,DüsseldorfDeutschland,ORG,0.0,0.0,de,1
Rettung Geschäftsbereiche,Rettung Geschäftsbereiche,ORG,0.0,0.0,de,1
Sportfreunde Stiller-Bassist,Sportfreunde Stiller-Bassist,ORG,0.0,0.0,de,1
Bitcoin,Bitcoin,ORG,0.0,0.0,de,1
FinAPI-Deal,FinAPI-Deal,ORG,-1.0,0.0,de,1
StartupTicker,StartupTicker,ORG,0.0,0.0,de,1
die Linke,die Linke,ORG,0.7,0.0,de,1
"Gaskrise: ""Verzweiflung","Gaskrise: ""Verzweiflung",ORG,-0.5,0.0,de,1
Atomkraft-Reserve.,Atomkraft-Reserve.,ORG,0.0,0.0,de,1
Scholz,Scholz,ORG,0.0,0.0,de,1
ve…,ve…,ORG,0.0,0.0,de,1
"Foto: IMAGO/photothek) 
","Foto: IMAGO/photothek) 
",ORG,-0.5,0.0,de,1
Lambrecht: Slowakei,Lambrecht: Slowakei,ORG,0.0,0.0,de,1
Lukaschenko:,Lukaschenko:,ORG,0.0,0.0,de,1
FIU,FIU,ORG,0.0,0.0,de,1
Homeoffice,Homeoffice,ORG,1.0,0.0,de,1
Lukaschenko,Lukaschenko,ORG,0.0,0.0,de,1
bundeseigene Gesellschaft,bundeseigene Gesellschaft,ORG,0.0,0.0,de,1
Aktionä…,Aktionä…,ORG,0.0,0.0,de,1
Fortum.,Fortum.,ORG,0.0,0.0,de,1
Energiekonzerns,Energiekonzerns,ORG,0.0,0.0,de,1
Gashändler: Uniper-Aktionäre,Gashändler: Uniper-Aktionäre,ORG,0.7,0.0,de,1
Selenskyj,Selenskyj,ORG,0.0,0.0,de,1
GRU gear…,GRU gear…,ORG,0.0,0.0,de,1
GRU,GRU,ORG,0.0,0.0,de,1
Afrikanischen Nationalkongress,Afrikanischen Nationalkongress,ORG,0.0,0.0,de,1
Homeoffice?,Homeoffice?,ORG,0.0,0.0,de,1
EU-Gaspreisdeckel,EU-Gaspreisdeckel,ORG,0.0,0.0,de,1
ukrainische Gesellschaft,ukrainische Gesellschaft,ORG,0.0,0.0,de,1
Sommerbelag der Zukunft,Sommerbelag der Zukunft,ORG,0.0,0.0,de,1
Kinderschutzbund,Kinderschutzbund,ORG,0.0,0.0,de,1
Kinderschutzbundes.,Kinderschutzbundes.,ORG,-1.0,0.0,de,1
Soziales: Kinderschutzbund,Soziales: Kinderschutzbund,ORG,-0.7,0.0,de,1
ntv:,ntv:,ORG,0.7,0.0,de,1
UN-Gremium,UN-Gremium,ORG,-1.0,0.0,de,1
Ukrainekrieg: Symbol,Ukrainekrieg: Symbol,ORG,0.0,0.0,de,1
| The Weather Channel.,| The Weather Channel.,ORG,-0.7,0.0,de-DE,1
"Foto: IMAGO/Laci Perenyi) 
Frankfurt/Main","Foto: IMAGO/Laci Perenyi) 
Frankfurt/Main",ORG,0.0,0.0,de,1
GaspreisDank,GaspreisDank,ORG,0.7,0.0,de,1
Mecklenburg-Vorpommerns Ministerpräsidentin,Mecklenburg-Vorpommerns Ministerpräsidentin,ORG,0.0,0.0,de,1
Verweis a…,Verweis a…,ORG,0.0,0.0,de,1
"Foto: Reuters)
Kiew","Foto: Reuters)
Kiew",ORG,0.0,0.0,de,1
Weimarer Republik,Weimarer Republik,ORG,-1.0,0.0,de,1
Stiftung Wissenschaft und Politik,Stiftung Wissenschaft und Politik,ORG,0.0,0.0,de,1
Friedenskonferenz,Friedenskonferenz,ORG,0.35,0.0,de,1
US-Kraftwerke,US-Kraftwerke,ORG,0.0,0.0,de,1
FC Liverpool,FC Liverpool,ORG,0.0,0.0,de,1
Liverpool,Liverpool,ORG,0.0,0.0,de,1
WM-Star Gakpo,WM-Star Gakpo,ORG,0.0,0.0,de,1
Bulgarien: Russland,Bulgarien: Russland,ORG,0.0,0.0,de,1
ThermostatVor,ThermostatVor,ORG,0.35,0.0,de,1
Brennholz-Preise: So,Brennholz-Preise: So,ORG,0.0,0.0,de,1
"Gesellschaft: Krisen, Krieg, Inflation","Gesellschaft: Krisen, Krieg, Inflation",ORG,0.0,0.0,de,1
Sor…,Sor…,ORG,0.7,0.0,de,1
Deutsche Rüstungsexporte,Deutsche Rüstungsexporte,ORG,0.0,0.0,de,1
britischen Zeitung,britischen Zeitung,ORG,0.0,0.0,de,1
Ukraine erhof…,Ukraine erhof…,ORG,1.0,0.0,de,1
Patriot-Flugabwehrsystemen,Patriot-Flugabwehrsystemen,ORG,0.0,0.0,de,1
"Christkind""","Christkind""",ORG,0.0,0.0,de,1
Kampfhubs…,Kampfhubs…,ORG,0.7,0.0,de,1
CDU-Außenpolitiker Röttgen,CDU-Außenpolitiker Röttgen,ORG,0.0,0.0,de,1
Staatsun…,Staatsun…,ORG,0.0,0.0,de,1
Atomkraft: Bürgermeister: Neckarwestheim vor Einschnitten,Atomkraft: Bürgermeister: Neckarwestheim vor Einschnitten,ORG,0.0,0.0,de,1
Schleswig-Holsteins SPD,Schleswig-Holsteins SPD,ORG,0.7,0.0,de,1
WM-Fans,WM-Fans,ORG,0.0,0.0,de,1
Flüssigerdgas LNG,Flüssigerdgas LNG,ORG,-0.7,0.0,de,1
Menschlichkei…,Menschlichkei…,ORG,0.0,0.0,de,1
Russisches Militär,Russisches Militär,ORG,-1.0,0.0,de,1
"Foto: Bloomberg/Getty Images) 
Frankfurt","Foto: Bloomberg/Getty Images) 
Frankfurt",ORG,0.0,0.0,de,1
VW-Werk,VW-Werk,ORG,0.0,0.0,de,1
Unicef,Unicef,ORG,-0.7,0.0,de,1
Europäische Investitionsba…,Europäische Investitionsba…,ORG,0.0,0.0,de,1
Europäische Investitionsbank,Europäische Investitionsbank,ORG,0.0,0.0,de,1
Ukrainekrieg: Förderbankchef Hoyer: EU,Ukrainekrieg: Förderbankchef Hoyer: EU,ORG,0.0,0.0,de,1
The Institute For The Study Of War,The Institute For The Study Of War,ORG,0.0,0.0,de,1
Foto: Klawe,Foto: Klawe,ORG,0.0,0.0,de,1
Münchner Sicherheitskonferenz.,Münchner Sicherheitskonferenz.,ORG,0.0,0.0,de,1
… <ol><li>Startseite</li><li>Politik</li></ol>,… <ol><li>Startseite</li><li>Politik</li></ol>,ORG,0.0,0.0,de,1
Deutschland „burn to earn“,Deutschland „burn to earn“,ORG,0.0,0.0,de,1
Bundesfinanzministeriums,Bundesfinanzministeriums,ORG,0.0,0.0,de,1
Finanzministeriums: Lindners Haus,Finanzministeriums: Lindners Haus,ORG,0.0,0.0,de,1
Deutschen Instit…,Deutschen Instit…,ORG,0.0,0.0,de,1
DIW-Chef Fratzscher,DIW-Chef Fratzscher,ORG,0.0,0.0,de,1
Ukraine-Krise: Wirtschaft,Ukraine-Krise: Wirtschaft,ORG,0.0,0.0,de,1
Kreminna  n-tv,Kreminna  n-tv,ORG,0.0,0.0,de,1
RWE Gas,RWE Gas,ORG,0.0,0.0,de,1
WDR,WDR,ORG,0.0,0.0,de,1
Nordkorea: Südkorea,Nordkorea: Südkorea,ORG,0.0,0.0,de,1
Fußballweltverband Fifa,Fußballweltverband Fifa,ORG,0.0,0.0,de,1
"Foto: dpa)
Washington","Foto: dpa)
Washington",ORG,-0.7,0.0,de,1
DARUM,DARUM,ORG,-1.0,0.0,de,1
St. Petersburger,St. Petersburger,ORG,0.0,0.0,de,1
Abgeordneter,Abgeordneter,ORG,-1.0,0.0,de,1
UN-Botschafterin,UN-Botschafterin,ORG,0.0,0.0,de,1
"National Joint Stock Company „Naftogaz of Ukraine""","National Joint Stock Company „Naftogaz of Ukraine""",ORG,0.0,0.0,en,1
Focus Magazin-Autor,Focus Magazin-Autor,ORG,0.7,0.0,de,1
Bundesnachrichtendienstes,Bundesnachrichtendienstes,ORG,-0.7,0.0,de,1
Bundesnachrichtendienst: Mutmaßlicher russischer Spion,Bundesnachrichtendienst: Mutmaßlicher russischer Spion,ORG,0.0,0.0,de,1
Klima-Proteste: Elf Klimaaktivisten,Klima-Proteste: Elf Klimaaktivisten,ORG,0.0,0.0,de,1
HeizkostenBeim,HeizkostenBeim,ORG,0.0,0.0,de,1
Wes…,Wes…,ORG,0.7,0.0,de,1
Trumps Partei.,Trumps Partei.,ORG,0.0,0.0,de,1
E-Con…,E-Con…,ORG,0.0,0.0,de,1
Super-GAU von Fukushima,Super-GAU von Fukushima,ORG,-0.7,0.0,de,1
Kinderhospizdienst Löwenzahn,Kinderhospizdienst Löwenzahn,ORG,0.7,0.0,de,1
Deuts…,Deuts…,ORG,0.0,0.0,de,1
Weihnachtessen: Preisexplosion!,Weihnachtessen: Preisexplosion!,ORG,0.0,0.0,de,1
Uniper.,Uniper.,ORG,0.0,0.0,de,1
Exzessiv,Exzessiv,ORG,-0.5,0.0,de,1
Wepa,Wepa,ORG,0.0,0.0,de,1
Deutsche zapfen,Deutsche zapfen,ORG,0.0,0.0,de,1
Kommentar: Die,Kommentar: Die,ORG,0.0,0.0,de,1
Foto: dpa…,Foto: dpa…,ORG,0.0,0.0,de,1
SelenskiImmer,SelenskiImmer,ORG,0.7,0.0,de,1
Wirtscha…,Wirtscha…,ORG,0.0,0.0,de,1
Symbio Infrastructure,Symbio Infrastructure,ORG,0.0,0.0,en,1
Migration: Vogt: Mehr Landesaufnahmen für Geflüchtete,Migration: Vogt: Mehr Landesaufnahmen für Geflüchtete,ORG,0.0,0.0,de,1
Naftogaz,Naftogaz,ORG,0.0,0.0,en,1
Elchkuh,Elchkuh,ORG,0.0,0.0,de,1
Golf R,Golf R,ORG,0.0,0.0,de,1
Krasses!,Krasses!,ORG,1.0,0.0,de,1
Touran,Touran,ORG,-1.0,0.0,de,1
"Schnee  Merkur.de
</li><li>","Schnee  Merkur.de
</li><li>",ORG,0.5666666666666667,0.0,de,1
Nationalgarde,Nationalgarde,ORG,0.0,0.0,de,1
NBC,NBC,ORG,0.0,0.0,de,1
ISW: Russland,ISW: Russland,ORG,0.0,0.0,de,1
Soziales: Holetschek: Krise,Soziales: Holetschek: Krise,ORG,0.0,0.0,de,1
Energiepartnerschaft,Energiepartnerschaft,ORG,0.0,0.0,de,1
Britische Ärzte,Britische Ärzte,ORG,-1.0,0.0,de,1
BILD,BILD,ORG,0.0,0.0,de,1
Foto: Marcus Prell Hannover,Foto: Marcus Prell Hannover,ORG,-1.0,0.0,de,1
US-Bürgern,US-Bürgern,ORG,0.0,0.0,de,1
Davos: Statt Klimaschutz,Davos: Statt Klimaschutz,ORG,0.0,0.0,de,1
Aldi,Aldi,ORG,0.0,0.0,de,1
Überraschung:,Überraschung:,ORG,0.0,0.0,de,1
evangelischen Kirche,evangelischen Kirche,ORG,0.0,0.0,de,1
Berliner Handelsverband,Berliner Handelsverband,ORG,1.0,0.0,de,1
Siemens-Energy-Chef: „Die Welt braucht Windenergie“,Siemens-Energy-Chef: „Die Welt braucht Windenergie“,ORG,0.0,0.0,de,1
US-Senatsunterausschuss,US-Senatsunterausschuss,ORG,0.35,0.0,de,1
US-Kerninflation,US-Kerninflation,ORG,0.0,0.0,de,1
Mü…,Mü…,ORG,0.0,0.0,de,1
Kau…,Kau…,ORG,0.5,0.0,de,1
Konjunktur: Bundesbank: Schrumpfende Wirtschaft,Konjunktur: Bundesbank: Schrumpfende Wirtschaft,ORG,0.0,0.0,de,1
Frankfurter Allgemeine Zeitung,Frankfurter Allgemeine Zeitung,ORG,0.0,0.0,de,1
Militärstra…,Militärstra…,ORG,0.0,0.0,de,1
BVW,BVW,ORG,0.0,0.0,de,1
Wolfratshausen: Klimaschutz,Wolfratshausen: Klimaschutz,ORG,0.0,0.0,de,1
Serien-Kleber: Raúl Semmler,Serien-Kleber: Raúl Semmler,ORG,0.0,0.0,de,1
TV-Star,TV-Star,ORG,0.0,0.0,de,1
Russischer Nationalist,Russischer Nationalist,ORG,-0.5,0.0,de,1
Klimaeffekt,Klimaeffekt,ORG,0.7,0.0,de,1
Op…,Op…,ORG,0.0,0.0,de,1
US-Truppen,US-Truppen,ORG,0.35,0.0,de,1
Norstream-Pipelines,Norstream-Pipelines,ORG,1.0,0.0,de,1
IS-Mitglieder,IS-Mitglieder,ORG,-0.85,0.0,de,1
Vögel-Absetzung,Vögel-Absetzung,ORG,0.0,0.0,de,1
Energieminister,Energieminister,ORG,0.0,0.0,de,1
pelue Ulepeppeelekn…,pelue Ulepeppeelekn…,ORG,0.0,0.0,de,1
Diakonie Oberland:,Diakonie Oberland:,ORG,0.0,0.0,de,1
DIESEN,DIESEN,ORG,-1.0,0.0,de,1
Medwedew:,Medwedew:,ORG,0.0,0.0,de,1
… Google,… Google,ORG,0.5,0.0,de,1
Antisemitismus,Antisemitismus,ORG,0.0,0.0,de,1
Gesellschaft für deutsche Sprache,Gesellschaft für deutsche Sprache,ORG,0.0,0.0,de,1
"Foto: IMAGO/Political-Moments) 
","Foto: IMAGO/Political-Moments) 
",ORG,0.0,0.0,de,1
ZinqBei,ZinqBei,ORG,1.0,0.0,de,1
Ukraine-Liveticker: Russischer Nationalist,Ukraine-Liveticker: Russischer Nationalist,ORG,0.0,0.0,de,1
Annexionen +++ Ukrainischen Streitkräften,Annexionen +++ Ukrainischen Streitkräften,ORG,-0.15000000000000002,0.0,de,1
Mexikanische Armee,Mexikanische Armee,ORG,-1.0,0.0,de,1
WOR for Future,WOR for Future,ORG,0.0,0.0,de,1
NZZ Content Creation,NZZ Content Creation,ORG,1.0,0.0,de,1
Fraport,Fraport,ORG,0.0,0.0,de,1
Milliarden-Importe: EU,Milliarden-Importe: EU,ORG,0.7,0.0,de,1
Klimaentscheid:,Klimaentscheid:,ORG,0.0,0.0,de,1
Berliner Grünen,Berliner Grünen,ORG,-0.6666666666666666,0.0,de,1
Berliner Grüne,Berliner Grüne,ORG,0.10000000000000002,0.0,de,1
"Foto: Reuters)
Düsseldorf","Foto: Reuters)
Düsseldorf",ORG,0.0,0.0,de,1
Porsche: Anleger,Porsche: Anleger,ORG,0.0,0.0,de,1
German Institute for Defence and Strategic Studies,German Institute for Defence and Strategic Studies,ORG,0.0,0.0,de,1
Bundeswehr.,Bundeswehr.,ORG,0.0,0.0,de,1
Energiesouveränität durch Erneuerbare!,Energiesouveränität durch Erneuerbare!,ORG,0.0,0.0,de,1
… Neuruppin,… Neuruppin,ORG,0.0,0.0,de,1
Prozessbeginn,Prozessbeginn,ORG,0.0,0.0,de,1
Euro-Zone,Euro-Zone,ORG,0.0,0.0,de,1
Freita…,Freita…,ORG,0.0,0.0,de,1
Sono Motors,Sono Motors,ORG,0.0,0.0,de,1
Jhy-Wey,Jhy-Wey,ORG,0.0,0.0,de,1
Chef-Analyst Alexander Berger.,Chef-Analyst Alexander Berger.,ORG,0.0,0.0,de,1
Katar geforder…,Katar geforder…,ORG,0.0,0.0,de,1
Visa-Erleichterun…,Visa-Erleichterun…,ORG,0.0,0.0,de,1
Atomkraft: EnBW: Längere Atomlaufzeit,Atomkraft: EnBW: Längere Atomlaufzeit,ORG,0.0,0.0,de,1
Ruhig zurückleh…,Ruhig zurückleh…,ORG,0.7,0.0,de,1
Berliner Polizei,Berliner Polizei,ORG,0.0,0.0,de,1
"Gruppe ""Letzte Generation"" sorgen mit ihren Blockaden","Gruppe ""Letzte Generation"" sorgen mit ihren Blockaden",ORG,0.7,0.0,de,1
Institut der deutschen Wirtschaft: Wohnungsmieten,Institut der deutschen Wirtschaft: Wohnungsmieten,ORG,0.7,0.0,de,1
LNG-Importe,LNG-Importe,ORG,0.0,0.0,de,1
AKW Brokdorf?,AKW Brokdorf?,ORG,-1.0,0.0,de,1
US-Delegation,US-Delegation,ORG,0.7,0.0,de,1
"Ukraine-Botschafter: ""Deutschland","Ukraine-Botschafter: ""Deutschland",ORG,0.0,0.0,de,1
BKA,BKA,ORG,-0.7,0.0,de,1
Foto…,Foto…,ORG,0.0,0.0,de,1
Militär-Partnerschaft,Militär-Partnerschaft,ORG,0.0,0.0,de,1
Panzerbauer Krauss-Maffei,Panzerbauer Krauss-Maffei,ORG,-0.7,0.0,de,1
Plä…,Plä…,ORG,0.0,0.0,de,1
Welyka Pys…,Welyka Pys…,ORG,0.0,0.0,de,1
EU-Kreisen,EU-Kreisen,ORG,0.0,0.0,de,1
Shahed-136,Shahed-136,ORG,0.0,0.0,de,1
FDP-Bundestagsfraktion,FDP-Bundestagsfraktion,ORG,-1.0,0.0,de,1
Jobcentern,Jobcentern,ORG,0.0,0.0,de,1
Alexander Verlag,Alexander Verlag,ORG,0.0,0.0,de,1
Außenministerium,Außenministerium,ORG,0.0,0.0,de,1
FC Bayern.,FC Bayern.,ORG,0.0,0.0,de,1
DFB: Klima-Aktivisten,DFB: Klima-Aktivisten,ORG,0.0,0.0,de,1
Stadtwerke München,Stadtwerke München,ORG,0.0,0.0,de,1
Gasknappheit: Verband: „Deutschland,Gasknappheit: Verband: „Deutschland,ORG,1.0,0.0,de,1
US-Erzeugerpreise,US-Erzeugerpreise,ORG,0.0,0.0,de,1
Berlin/Bonn,Berlin/Bonn,ORG,0.0,0.0,de,1
Verband: „Deutschland,Verband: „Deutschland,ORG,1.0,0.0,de,1
Auto: Polizei,Auto: Polizei,ORG,0.0,0.0,de,1
US-Wirtschaft,US-Wirtschaft,ORG,-1.0,0.0,de,1
US-Klimaschutzprogramm,US-Klimaschutzprogramm,ORG,-0.5,0.0,de,1
FLUCHT?!,FLUCHT?!,ORG,-1.0,0.0,de,1
"Portugal  SPORT1
</li><li>WM 2022","Portugal  SPORT1
</li><li>WM 2022",ORG,-1.0,0.0,de,1
EU-Kompromiss,EU-Kompromiss,ORG,0.0,0.0,de,1
Bundeswehr +++,Bundeswehr +++,ORG,-1.0,0.0,de,1
Foto: IMAGO/Sipa USA,Foto: IMAGO/Sipa USA,ORG,0.0,0.0,de,1
"Wehrbeauftragten des Bundestages,","Wehrbeauftragten des Bundestages,",ORG,-0.35,0.0,de,1
Alexander.,Alexander.,ORG,0.0,0.0,de,1
Ukrainische Streitkräfte: „Der Feind,Ukrainische Streitkräfte: „Der Feind,ORG,0.0,0.0,de,1
Melitopol</li><li>,Melitopol</li><li>,ORG,0.7,0.0,de,1
kalkuliert</li><li>,kalkuliert</li><li>,ORG,1.0,0.0,de,1
EU-Gaspreisdeckels,EU-Gaspreisdeckels,ORG,0.0,0.0,de,1
Energie-Karte,Energie-Karte,ORG,0.0,0.0,de,1
Sahra Wagenknecht.,Sahra Wagenknecht.,ORG,0.0,0.0,de,1
Sankt Pete…,Sankt Pete…,ORG,0.0,0.0,de,1
ASSOCIATED,ASSOCIATED,ORG,0.0,0.0,de,1
efs,efs,ORG,0.0,0.0,de,1
Berliner Stadtwerke,Berliner Stadtwerke,ORG,0.7,0.0,de,1
Repower EU,Repower EU,ORG,0.0,0.0,de,1
Freiheitboten Königs-Wusterhausen,Freiheitboten Königs-Wusterhausen,ORG,0.7,0.0,de,1
BDEW-Vorsitzende,BDEW-Vorsitzende,ORG,0.7,0.0,de,1
Milliarden-Hilfspaket der Bundesregierung.,Milliarden-Hilfspaket der Bundesregierung.,ORG,0.0,0.0,de,1
Min…,Min…,ORG,0.0,0.0,de,1
Energiekonzerns RWE,Energiekonzerns RWE,ORG,0.0,0.0,de,1
RWE-Chef,RWE-Chef,ORG,1.0,0.0,de,1
Deutsche Speicherbetreiber:,Deutsche Speicherbetreiber:,ORG,0.15000000000000002,0.0,de,1
Bundes…,Bundes…,ORG,0.0,0.0,de,1
Linke: Der Alternativlose.,Linke: Der Alternativlose.,ORG,0.0,0.0,de,1
Strom-Notfallplan des Bundes,Strom-Notfallplan des Bundes,ORG,-1.0,0.0,de,1
Russlands Krie…,Russlands Krie…,ORG,0.0,0.0,de,1
Gemeinschaft,Gemeinschaft,ORG,1.0,0.0,de,1
"Europäische Parlament, liebe Kolleginnen…","Europäische Parlament, liebe Kolleginnen…",ORG,1.0,0.0,de,1
Touristik:,Touristik:,ORG,0.0,0.0,de,1
Staatskonzerns,Staatskonzerns,ORG,0.0,0.0,de,1
"Temperaturprognose,…","Temperaturprognose,…",ORG,0.0,0.0,de,1
Jäger-Chefs,Jäger-Chefs,ORG,0.0,0.0,de,1
Ostsee-Pipelines Nord-Stream,Ostsee-Pipelines Nord-Stream,ORG,-1.0,0.0,de,1
Nord-Stream-Pipelines: Norwegen,Nord-Stream-Pipelines: Norwegen,ORG,0.7,0.0,de,1
PR-Maschinerie,PR-Maschinerie,ORG,0.0,0.0,de,1
"RTL Online
</li><li… <ol><li>Startseite</li><li>Politik</li></ol>Erstellt: 15.12.2022","RTL Online
</li><li… <ol><li>Startseite</li><li>Politik</li></ol>Erstellt: 15.12.2022",ORG,-0.3333333333333333,0.0,de,1
Finanz- und Vorsorgelösungen Swiss Life,Finanz- und Vorsorgelösungen Swiss Life,ORG,0.0,0.0,de,1
Franke & Bornberg.,Franke & Bornberg.,ORG,0.0,0.0,de,1
Franke & Bornberg: Swiss Life,Franke & Bornberg: Swiss Life,ORG,0.0,0.0,de,1
TV-Kolumne „maischberger“,TV-Kolumne „maischberger“,ORG,0.0,0.0,de,1
Luftabwehr: Russland,Luftabwehr: Russland,ORG,-0.7,0.0,de,1
Das Leben in Deutschland,Das Leben in Deutschland,ORG,0.7,0.0,de,1
Energiehilfen: Bundestag,Energiehilfen: Bundestag,ORG,0.0,0.0,de,1
… Saarbrücken,… Saarbrücken,ORG,0.7,0.0,de,1
kepe ep ple,kepe ep ple,ORG,0.0,0.0,de,1
Ble Zltpe,Ble Zltpe,ORG,0.0,0.0,de,1
NS-Regime,NS-Regime,ORG,-1.0,0.0,de,1
DC Studios,DC Studios,ORG,0.7,0.0,de,1
Instituts der deutschen Wirtschaft,Instituts der deutschen Wirtschaft,ORG,0.0,0.0,de,1
"Foto: dpa)
München","Foto: dpa)
München",ORG,-1.0,0.0,de,1
Europäischen Unio…,Europäischen Unio…,ORG,0.0,0.0,de,1
Dortmunds Malocher-Advent,Dortmunds Malocher-Advent,ORG,0.0,0.0,de,1
BVB.,BVB.,ORG,-1.0,0.0,de,1
Bahn-Vorstand,Bahn-Vorstand,ORG,0.0,0.0,de,1
Anteile s…,Anteile s…,ORG,0.0,0.0,de,1
WITTERS,WITTERS,ORG,-1.0,0.0,de,1
US-Satellitennavigationssystem,US-Satellitennavigationssystem,ORG,0.7,0.0,de,1
epel,epel,ORG,0.0,0.0,de,1
BeeeOpel,BeeeOpel,ORG,0.0,0.0,de,1
F.A.Z.-exklusiv: Ampel-Koalition,F.A.Z.-exklusiv: Ampel-Koalition,ORG,0.0,0.0,de,1
Paritätischen W…,Paritätischen W…,ORG,0.0,0.0,de,1
"Gaspreisbremse: ""Das","Gaspreisbremse: ""Das",ORG,1.0,0.0,de,1
Berlin/Hannover.,Berlin/Hannover.,ORG,0.0,0.0,de,1
Foto:,Foto:,ORG,0.0,0.0,de,1
T-Systems,T-Systems,ORG,-0.7,0.0,de,1
Fastlane Forum,Fastlane Forum,ORG,-0.7,0.0,de,1
HSV,HSV,ORG,0.0,0.0,de,1
HSV der Mann hinter dem Deal,HSV der Mann hinter dem Deal,ORG,0.0,0.0,de,1
Bündnisses am Dienstag.,Bündnisses am Dienstag.,ORG,0.0,0.0,de,1
EU kö…,EU kö…,ORG,0.0,0.0,de,1
Ostsee-Anrainern,Ostsee-Anrainern,ORG,1.0,0.0,de,1
Nord-Stream-Pipelines: Starke,Nord-Stream-Pipelines: Starke,ORG,0.7,0.0,de,1
Klima!,Klima!,ORG,0.0,0.0,de,1
Foto: ZDF/Jule Roehr Krieg!,Foto: ZDF/Jule Roehr Krieg!,ORG,0.0,0.0,de,1
Illner,Illner,ORG,0.0,0.0,de,1
Grünen Jugend,Grünen Jugend,ORG,0.0,0.0,de,1
Ukraine-Liveticker: EU,Ukraine-Liveticker: EU,ORG,0.0,0.0,de,1
HeaterLux,HeaterLux,ORG,0.0,0.0,de,1
SPD) Zeitenwenden-Rede,SPD) Zeitenwenden-Rede,ORG,0.0,0.0,de,1
LNG-Terminal startklar.,LNG-Terminal startklar.,ORG,0.0,0.0,de,1
entspannter WM-Pause,entspannter WM-Pause,ORG,-1.0,0.0,de,1
BVB-Malocher-Advent,BVB-Malocher-Advent,ORG,-1.0,0.0,de,1
Tui,Tui,ORG,0.0,0.0,de,1
BerenbergDie,BerenbergDie,ORG,0.0,0.0,de,1
Foto: IMAGO/IlluPics…,Foto: IMAGO/IlluPics…,ORG,0.0,0.0,de,1
Energiesparen,Energiesparen,ORG,0.0,0.0,de,1
"Tages: Gaspreisbremse, Pipeline-Lecks, Porsche-Börsengang.","Tages: Gaspreisbremse, Pipeline-Lecks, Porsche-Börsengang.",ORG,0.0,0.0,de,1
REisen: DER Touristik,REisen: DER Touristik,ORG,0.0,0.0,de,1
Money.,Money.,ORG,0.0,0.0,de,1
Institut: Firmen,Institut: Firmen,ORG,0.0,0.0,de,1
Deutschen Bischofskonfere…,Deutschen Bischofskonfere…,ORG,0.0,0.0,de,1
DBK,DBK,ORG,0.0,0.0,de,1
Deutschen Bischofskonferenz,Deutschen Bischofskonferenz,ORG,0.0,0.0,de,1
"Foto: AP) 
Tokio","Foto: AP) 
Tokio",ORG,0.0,0.0,de,1
Börsen Asien: Japanische Anleger,Börsen Asien: Japanische Anleger,ORG,0.0,0.0,de,1
Russland se…,Russland se…,ORG,0.0,0.0,de,1
Startup,Startup,ORG,0.0,0.0,de,1
Großrazzia,Großrazzia,ORG,-0.35,0.0,de,1
Gruppe.,Gruppe.,ORG,0.0,0.0,de,1
Terror-Netzwerk,Terror-Netzwerk,ORG,0.0,0.0,de,1
Atomkraftwerk Saporischschja,Atomkraftwerk Saporischschja,ORG,0.0,0.0,de,1
AKW Saporischschja +++,AKW Saporischschja +++,ORG,0.0,0.0,de,1
Grup…,Grup…,ORG,0.0,0.0,de,1
wÃ¤chst,wÃ¤chst,ORG,0.0,0.0,de,1
Wirtschaft bekâ€¦,Wirtschaft bekâ€¦,ORG,0.0,0.0,de,1
Deutsche Wetterdi…,Deutsche Wetterdi…,ORG,0.0,0.0,de,1
Deutsche Wetterdienst am Montag,Deutsche Wetterdienst am Montag,ORG,0.0,0.0,de,1
Hamburger Geldhaus,Hamburger Geldhaus,ORG,0.0,0.0,de,1
Aug…,Aug…,ORG,0.0,0.0,de,1
